flow	speed	occupancy	probability
18.0	50.0	8.0	3.471813568110086e-05
17.0	49.8	9.0	3.471813568110086e-05
32.0	48.6	14.0	3.471813568110086e-05
31.0	48.6	14.0	3.471813568110086e-05
31.0	48.0	14.0	3.471813568110086e-05
31.0	48.0	14.0	3.471813568110086e-05
30.0	49.2	15.0	3.471813568110086e-05
31.0	49.2	15.0	3.471813568110086e-05
31.0	48.6	14.0	3.471813568110086e-05
31.0	49.088324168	15.0	3.471813568110086e-05
29.0	52.2	26.0	3.471813568110086e-05
29.0	52.2	27.0	3.471813568110086e-05
29.0	52.2	26.0	3.471813568110086e-05
30.0	52.2	26.0	3.471813568110086e-05
29.0	52.2	26.0	3.471813568110086e-05
29.0	51.6	27.0	3.471813568110086e-05
9.0	67.2	8.0	3.471813568110086e-05
30.0	52.195180128000004	26.0	3.471813568110086e-05
30.0	51.6	26.0	3.471813568110086e-05
31.0	63.0	15.0	3.471813568110086e-05
30.0	63.0	15.0	3.471813568110086e-05
32.0	63.0	15.0	3.471813568110086e-05
30.0	63.0	14.0	3.471813568110086e-05
31.0	63.0	15.0	3.471813568110086e-05
31.0	63.6	14.0	3.471813568110086e-05
30.0	63.6	15.0	3.471813568110086e-05
31.0	63.0	14.0	3.471813568110086e-05
31.0	63.379861584	14.0	3.471813568110086e-05
31.0	49.8	14.0	3.471813568110086e-05
32.0	49.8	14.0	3.471813568110086e-05
31.0	49.2	15.0	3.471813568110086e-05
31.0	49.8	15.0	3.471813568110086e-05
9.0	66.6	8.0	3.471813568110086e-05
10.0	66.6	7.0	3.471813568110086e-05
9.0	67.108088736	7.0	3.471813568110086e-05
32.0	49.8	15.0	3.471813568110086e-05
31.0	49.8	14.0	3.471813568110086e-05
10.0	66.0	7.0	3.471813568110086e-05
9.0	66.0	7.0	3.471813568110086e-05
9.0	66.6	8.0	3.471813568110086e-05
11.0	66.0	7.0	3.471813568110086e-05
10.0	65.4	7.0	3.471813568110086e-05
10.0	65.4	7.0	3.471813568110086e-05
11.0	66.0	7.0	3.471813568110086e-05
10.0	65.865346352	8.0	3.471813568110086e-05
34.0	58.2	27.0	3.471813568110086e-05
36.0	58.2	27.0	3.471813568110086e-05
34.0	57.787520856	27.0	3.471813568110086e-05
36.0	58.2	26.0	3.471813568110086e-05
36.0	58.2	27.0	3.471813568110086e-05
36.0	57.6	27.0	3.471813568110086e-05
9.0	66.6	7.0	3.471813568110086e-05
35.0	57.6	26.0	3.471813568110086e-05
35.0	57.6	27.0	3.471813568110086e-05
16.0	49.8	13.0	3.471813568110086e-05
15.0	49.8	13.0	3.471813568110086e-05
16.0	49.70969536	13.0	3.471813568110086e-05
15.0	49.8	12.0	3.471813568110086e-05
17.0	49.8	12.0	3.471813568110086e-05
16.0	49.8	12.0	3.471813568110086e-05
17.0	49.8	12.0	3.471813568110086e-05
17.0	49.8	13.0	3.471813568110086e-05
17.0	49.8	12.0	3.471813568110086e-05
15.0	49.2	12.0	3.471813568110086e-05
28.0	63.0	17.0	3.471813568110086e-05
16.0	49.2	13.0	3.471813568110086e-05
17.0	49.2	13.0	3.471813568110086e-05
28.0	62.4	17.0	3.471813568110086e-05
17.0	49.2	12.0	3.471813568110086e-05
28.0	62.4	17.0	3.471813568110086e-05
28.0	63.0	17.0	3.471813568110086e-05
28.0	62.758490392	17.0	3.471813568110086e-05
27.0	48.6	18.0	3.471813568110086e-05
27.0	48.6	17.0	3.471813568110086e-05
28.0	49.2	17.0	3.471813568110086e-05
28.0	48.6	17.0	3.471813568110086e-05
28.0	48.0	17.0	3.471813568110086e-05
34.0	41.010498672	27.0	3.471813568110086e-05
28.0	48.6	18.0	3.471813568110086e-05
27.0	48.6	17.0	3.471813568110086e-05
28.0	48.6	18.0	3.471813568110086e-05
28.0	49.8	17.0	3.471813568110086e-05
27.0	49.70969536	17.0	3.471813568110086e-05
34.0	41.4	27.0	3.471813568110086e-05
36.0	41.4	27.0	3.471813568110086e-05
27.0	49.2	18.0	3.471813568110086e-05
28.0	49.2	17.0	3.471813568110086e-05
27.0	49.2	17.0	3.471813568110086e-05
28.0	49.2	18.0	3.471813568110086e-05
31.0	60.6	21.0	3.471813568110086e-05
30.0	60.6	20.0	3.471813568110086e-05
34.0	58.8	27.0	3.471813568110086e-05
34.0	58.8	27.0	3.471813568110086e-05
34.0	58.8	27.0	3.471813568110086e-05
35.0	58.8	27.0	3.471813568110086e-05
36.0	58.408892048	27.0	3.471813568110086e-05
31.0	60.6	21.0	3.471813568110086e-05
36.0	58.8	27.0	3.471813568110086e-05
36.0	40.8	27.0	3.471813568110086e-05
35.0	40.8	27.0	3.471813568110086e-05
36.0	40.8	27.0	3.471813568110086e-05
36.0	40.8	27.0	3.471813568110086e-05
34.0	59.4	26.0	3.471813568110086e-05
36.0	59.4	27.0	3.471813568110086e-05
35.0	59.03026324	26.0	3.471813568110086e-05
35.0	40.8	27.0	3.471813568110086e-05
36.0	40.8	27.0	3.471813568110086e-05
35.0	39.0	29.0	3.471813568110086e-05
36.0	38.525013904	29.0	3.471813568110086e-05
35.0	39.0	30.0	3.471813568110086e-05
34.0	39.0	29.0	3.471813568110086e-05
36.0	37.903642712	29.0	3.471813568110086e-05
36.0	37.903642712	29.0	3.471813568110086e-05
36.0	38.4	29.0	3.471813568110086e-05
35.0	38.4	30.0	3.471813568110086e-05
34.0	38.4	29.0	3.471813568110086e-05
15.0	52.8	9.0	3.471813568110086e-05
16.0	52.8	9.0	3.471813568110086e-05
16.0	52.2	9.0	3.471813568110086e-05
15.0	52.8	9.0	3.471813568110086e-05
16.0	52.8	9.0	3.471813568110086e-05
15.0	53.4	8.0	3.471813568110086e-05
16.0	52.8	8.0	3.471813568110086e-05
15.0	52.8	8.0	3.471813568110086e-05
29.0	55.2	26.0	3.471813568110086e-05
29.0	54.680664896	26.0	3.471813568110086e-05
30.0	54.680664896	26.0	3.471813568110086e-05
30.0	55.302036088	27.0	3.471813568110086e-05
29.0	55.2	27.0	3.471813568110086e-05
30.0	54.6	26.0	3.471813568110086e-05
29.0	54.6	26.0	3.471813568110086e-05
29.0	54.6	27.0	3.471813568110086e-05
29.0	54.6	26.0	3.471813568110086e-05
34.0	37.3	29.0	3.471813568110086e-05
35.0	37.2	29.0	3.471813568110086e-05
36.0	37.8	30.0	3.471813568110086e-05
36.0	37.8	29.0	3.471813568110086e-05
29.0	55.8	26.0	3.471813568110086e-05
29.0	55.8	27.0	3.471813568110086e-05
30.0	55.574612248	26.0	3.471813568110086e-05
34.0	37.2	29.0	3.471813568110086e-05
34.0	37.2	29.0	3.471813568110086e-05
6.0	67.2	5.0	3.471813568110086e-05
6.0	67.2	5.0	3.471813568110086e-05
6.0	67.729459928	5.0	3.471813568110086e-05
7.0	67.2	6.0	3.471813568110086e-05
6.0	67.108088736	5.0	3.471813568110086e-05
6.0	66.6	5.0	3.471813568110086e-05
6.0	67.2	6.0	3.471813568110086e-05
6.0	67.2	6.0	3.471813568110086e-05
6.0	67.2	6.0	3.471813568110086e-05
10.0	63.6	5.0	3.471813568110086e-05
10.0	64.00123277600001	5.0	3.471813568110086e-05
9.0	63.6	4.0	3.471813568110086e-05
9.0	63.6	5.0	3.471813568110086e-05
5.0	67.8	6.0	3.471813568110086e-05
6.0	67.8	6.0	3.471813568110086e-05
10.0	64.2	5.0	3.471813568110086e-05
9.0	64.2	4.0	3.471813568110086e-05
16.0	52.2	9.0	3.471813568110086e-05
9.0	64.2	4.0	3.471813568110086e-05
10.0	64.2	5.0	3.471813568110086e-05
16.0	51.6	9.0	3.471813568110086e-05
17.0	52.2	9.0	3.471813568110086e-05
16.0	52.2	8.0	3.471813568110086e-05
16.0	52.2	9.0	3.471813568110086e-05
9.0	64.622603968	4.0	3.471813568110086e-05
9.0	64.8	4.0	3.471813568110086e-05
6.0	66.486717544	5.0	3.471813568110086e-05
30.0	56.4	26.0	3.471813568110086e-05
6.0	66.6	5.0	3.471813568110086e-05
6.0	66.6	6.0	3.471813568110086e-05
6.0	66.6	6.0	3.471813568110086e-05
29.0	55.8	26.0	3.471813568110086e-05
29.0	55.8	27.0	3.471813568110086e-05
30.0	56.4	26.0	3.471813568110086e-05
29.0	55.92340728	26.0	3.471813568110086e-05
31.0	63.379861584	16.0	3.471813568110086e-05
30.0	63.0	17.0	3.471813568110086e-05
30.0	63.6	17.0	3.471813568110086e-05
31.0	63.379861584	16.0	3.471813568110086e-05
18.0	51.0	7.0	3.471813568110086e-05
19.0	51.0	7.0	3.471813568110086e-05
18.0	51.0	7.0	3.471813568110086e-05
31.0	63.0	17.0	3.471813568110086e-05
18.0	51.0	7.0	3.471813568110086e-05
31.0	64.622603968	17.0	3.471813568110086e-05
30.0	64.2	17.0	3.471813568110086e-05
31.0	64.8	17.0	3.471813568110086e-05
32.0	64.8	17.0	3.471813568110086e-05
30.0	63.6	16.0	3.471813568110086e-05
30.0	63.6	17.0	3.471813568110086e-05
31.0	64.2	16.0	3.471813568110086e-05
31.0	63.6	17.0	3.471813568110086e-05
18.0	51.0	9.0	3.471813568110086e-05
19.0	51.0	9.0	3.471813568110086e-05
19.0	50.952437743999994	8.0	3.471813568110086e-05
19.0	49.8	6.0	3.471813568110086e-05
18.0	49.3	6.0	3.471813568110086e-05
30.0	52.8	27.0	3.471813568110086e-05
30.0	52.2	26.0	3.471813568110086e-05
19.0	50.4	9.0	3.471813568110086e-05
29.0	52.8	27.0	3.471813568110086e-05
18.0	50.4	7.0	3.471813568110086e-05
18.0	50.4	7.0	3.471813568110086e-05
18.0	51.0	7.0	3.471813568110086e-05
19.0	50.4	7.0	3.471813568110086e-05
19.0	50.5	7.0	3.471813568110086e-05
18.0	49.8	7.0	3.471813568110086e-05
18.0	49.8	7.0	3.471813568110086e-05
18.0	50.4	7.0	3.471813568110086e-05
17.0	50.4	7.0	3.471813568110086e-05
19.0	52.2	7.0	3.471813568110086e-05
18.0	51.6	7.0	3.471813568110086e-05
18.0	52.2	7.0	3.471813568110086e-05
18.0	52.2	6.0	3.471813568110086e-05
18.0	51.6	7.0	3.471813568110086e-05
18.0	51.6	7.0	3.471813568110086e-05
18.0	51.6	7.0	3.471813568110086e-05
17.0	51.6	7.0	3.471813568110086e-05
18.0	51.6	7.0	3.471813568110086e-05
30.0	52.8	27.0	3.471813568110086e-05
29.0	52.8	26.0	3.471813568110086e-05
30.0	52.81655132	26.0	3.471813568110086e-05
29.0	52.8	26.0	3.471813568110086e-05
19.0	52.2	6.0	3.471813568110086e-05
18.0	52.2	7.0	3.471813568110086e-05
18.0	52.8	7.0	3.471813568110086e-05
18.0	52.2	7.0	3.471813568110086e-05
18.0	65.4	6.0	3.471813568110086e-05
18.0	65.4	7.0	3.471813568110086e-05
18.0	65.24397516	6.0	3.471813568110086e-05
18.0	65.4	7.0	3.471813568110086e-05
18.0	65.4	7.0	3.471813568110086e-05
18.0	64.8	6.0	3.471813568110086e-05
31.0	64.8	17.0	3.471813568110086e-05
18.0	64.8	6.0	3.471813568110086e-05
18.0	64.8	7.0	3.471813568110086e-05
19.0	66.6	6.0	3.471813568110086e-05
19.0	66.0	6.0	3.471813568110086e-05
18.0	51.573808936000006	7.0	3.471813568110086e-05
19.0	51.6	7.0	3.471813568110086e-05
19.0	51.0	6.0	3.471813568110086e-05
18.0	65.4	7.0	3.471813568110086e-05
19.0	65.4	6.0	3.471813568110086e-05
19.0	66.0	6.0	3.471813568110086e-05
19.0	66.0	6.0	3.471813568110086e-05
3.0	66.6	3.0	3.471813568110086e-05
28.0	61.2	21.0	3.471813568110086e-05
32.0	63.0	18.0	3.471813568110086e-05
32.0	63.0	18.0	3.471813568110086e-05
5.0	66.486717544	4.0	3.471813568110086e-05
28.0	61.2	20.0	3.471813568110086e-05
27.0	61.8	20.0	3.471813568110086e-05
28.0	61.2	20.0	3.471813568110086e-05
28.0	61.2	21.0	3.471813568110086e-05
28.0	61.2	20.0	3.471813568110086e-05
33.0	63.6	18.0	3.471813568110086e-05
33.0	63.6	18.0	3.471813568110086e-05
33.0	64.00123277600001	18.0	3.471813568110086e-05
33.0	63.6	18.0	3.471813568110086e-05
33.0	63.0	18.0	3.471813568110086e-05
32.0	63.0	18.0	3.471813568110086e-05
32.0	63.0	17.0	3.471813568110086e-05
33.0	63.6	18.0	3.471813568110086e-05
32.0	63.379861584	17.0	3.471813568110086e-05
14.0	51.0	8.0	3.471813568110086e-05
13.0	51.0	7.0	3.471813568110086e-05
13.0	51.0	8.0	3.471813568110086e-05
22.0	62.4	18.0	3.471813568110086e-05
13.0	51.0	8.0	3.471813568110086e-05
22.0	62.4	19.0	3.471813568110086e-05
22.0	61.8	19.0	3.471813568110086e-05
22.0	61.8	19.0	3.471813568110086e-05
26.0	66.0	14.0	3.471813568110086e-05
26.0	66.486717544	14.0	3.471813568110086e-05
28.0	61.8	21.0	3.471813568110086e-05
27.0	62.4	20.0	3.471813568110086e-05
29.0	61.8	20.0	3.471813568110086e-05
28.0	61.8	21.0	3.471813568110086e-05
28.0	61.8	21.0	3.471813568110086e-05
28.0	62.758490392	20.0	3.471813568110086e-05
28.0	63.0	20.0	3.471813568110086e-05
27.0	62.4	20.0	3.471813568110086e-05
28.0	62.4	20.0	3.471813568110086e-05
28.0	62.4	20.0	3.471813568110086e-05
32.0	42.6	26.0	3.471813568110086e-05
14.0	65.24397516	9.0	3.471813568110086e-05
32.0	42.6	26.0	3.471813568110086e-05
32.0	42.6	25.0	3.471813568110086e-05
32.0	42.6	26.0	3.471813568110086e-05
32.0	42.6	26.0	3.471813568110086e-05
33.0	42.253241056	26.0	3.471813568110086e-05
15.0	64.8	9.0	3.471813568110086e-05
33.0	42.6	25.0	3.471813568110086e-05
14.0	65.4	8.0	3.471813568110086e-05
14.0	65.4	9.0	3.471813568110086e-05
13.0	65.4	9.0	3.471813568110086e-05
14.0	66.0	8.0	3.471813568110086e-05
15.0	65.865346352	9.0	3.471813568110086e-05
32.0	43.2	26.0	3.471813568110086e-05
33.0	43.0	26.0	3.471813568110086e-05
14.0	65.4	9.0	3.471813568110086e-05
15.0	65.4	9.0	3.471813568110086e-05
14.0	65.4	9.0	3.471813568110086e-05
33.0	40.8	26.0	3.471813568110086e-05
32.0	40.38912748	26.0	3.471813568110086e-05
33.0	40.8	26.0	3.471813568110086e-05
33.0	40.8	26.0	3.471813568110086e-05
33.0	40.8	26.0	3.471813568110086e-05
34.0	64.622603968	17.0	3.471813568110086e-05
33.0	64.2	18.0	3.471813568110086e-05
33.0	64.8	18.0	3.471813568110086e-05
32.0	64.8	18.0	3.471813568110086e-05
32.0	64.8	18.0	3.471813568110086e-05
33.0	41.631869864	26.0	3.471813568110086e-05
32.0	41.4	26.0	3.471813568110086e-05
33.0	42.0	26.0	3.471813568110086e-05
33.0	42.0	26.0	3.471813568110086e-05
33.0	41.010498672	26.0	3.471813568110086e-05
32.0	41.4	26.0	3.471813568110086e-05
33.0	40.8	26.0	3.471813568110086e-05
33.0	41.4	25.0	3.471813568110086e-05
33.0	41.4	26.0	3.471813568110086e-05
25.0	61.8	18.0	3.471813568110086e-05
25.0	61.8	19.0	3.471813568110086e-05
25.0	61.8	19.0	3.471813568110086e-05
25.0	61.515748008	18.0	3.471813568110086e-05
25.0	61.8	18.0	3.471813568110086e-05
25.0	62.4	18.0	3.471813568110086e-05
25.0	62.4	18.0	3.471813568110086e-05
25.0	62.4	18.0	3.471813568110086e-05
25.0	62.1371192	19.0	3.471813568110086e-05
25.0	62.4	19.0	3.471813568110086e-05
5.0	52.2	5.0	3.471813568110086e-05
28.0	46.8	20.0	3.471813568110086e-05
7.0	52.8	5.0	3.471813568110086e-05
5.0	52.8	5.0	3.471813568110086e-05
7.0	52.8	5.0	3.471813568110086e-05
28.0	47.4	21.0	3.471813568110086e-05
25.0	61.2	18.0	3.471813568110086e-05
28.0	47.4	20.0	3.471813568110086e-05
28.0	47.4	20.0	3.471813568110086e-05
28.0	47.4	20.0	3.471813568110086e-05
22.0	60.6	19.0	3.471813568110086e-05
4.0	67.2	3.0	3.471813568110086e-05
22.0	60.894376816000005	18.0	3.471813568110086e-05
22.0	60.6	18.0	3.471813568110086e-05
5.0	67.8	4.0	3.471813568110086e-05
3.0	67.8	3.0	3.471813568110086e-05
4.0	67.8	3.0	3.471813568110086e-05
4.0	67.2	4.0	3.471813568110086e-05
5.0	67.729459928	4.0	3.471813568110086e-05
24.0	63.0	18.0	3.471813568110086e-05
3.0	67.108088736	3.0	3.471813568110086e-05
5.0	67.108088736	4.0	3.471813568110086e-05
25.0	62.758490392	19.0	3.471813568110086e-05
25.0	63.0	18.0	3.471813568110086e-05
23.0	61.2	18.0	3.471813568110086e-05
21.0	61.2	18.0	3.471813568110086e-05
3.0	67.2	3.0	3.471813568110086e-05
4.0	67.2	4.0	3.471813568110086e-05
4.0	67.2	3.0	3.471813568110086e-05
27.0	69.6	13.0	3.471813568110086e-05
23.0	61.8	19.0	3.471813568110086e-05
26.0	68.972202312	14.0	3.471813568110086e-05
27.0	69.59357350399999	14.0	3.471813568110086e-05
26.0	69.0	14.0	3.471813568110086e-05
28.0	45.6	20.0	3.471813568110086e-05
27.0	45.6	20.0	3.471813568110086e-05
22.0	61.2	18.0	3.471813568110086e-05
23.0	61.2	18.0	3.471813568110086e-05
26.0	68.4	14.0	3.471813568110086e-05
26.0	67.2	13.0	3.471813568110086e-05
27.0	67.2	13.0	3.471813568110086e-05
23.0	61.8	19.0	3.471813568110086e-05
26.0	67.2	14.0	3.471813568110086e-05
27.0	68.35083112	14.0	3.471813568110086e-05
26.0	68.35083112	14.0	3.471813568110086e-05
26.0	68.4	14.0	3.471813568110086e-05
26.0	67.729459928	14.0	3.471813568110086e-05
27.0	67.8	14.0	3.471813568110086e-05
6.0	53.4	5.0	3.471813568110086e-05
6.0	53.4	4.0	3.471813568110086e-05
7.0	53.4	5.0	3.471813568110086e-05
6.0	53.4	5.0	3.471813568110086e-05
7.0	53.4	5.0	3.471813568110086e-05
7.0	52.8	5.0	3.471813568110086e-05
7.0	52.8	5.0	3.471813568110086e-05
5.0	53.4	5.0	3.471813568110086e-05
7.0	53.4	4.0	3.471813568110086e-05
7.0	52.81655132	5.0	3.471813568110086e-05
28.0	46.2	20.0	3.471813568110086e-05
28.0	46.2	20.0	3.471813568110086e-05
28.0	46.2	20.0	3.471813568110086e-05
27.0	46.2	20.0	3.471813568110086e-05
27.0	46.2	20.0	3.471813568110086e-05
28.0	46.8	20.0	3.471813568110086e-05
28.0	46.8	20.0	3.471813568110086e-05
27.0	46.8	20.0	3.471813568110086e-05
28.0	46.8	20.0	3.471813568110086e-05
26.0	66.0	18.0	3.471813568110086e-05
26.0	66.0	17.0	3.471813568110086e-05
27.0	66.0	17.0	3.471813568110086e-05
26.0	67.108088736	18.0	3.471813568110086e-05
27.0	66.486717544	18.0	3.471813568110086e-05
7.0	70.8	4.0	3.471813568110086e-05
7.0	70.8	4.0	3.471813568110086e-05
7.0	70.8	3.0	3.471813568110086e-05
7.0	70.2	3.0	3.471813568110086e-05
8.0	70.2	4.0	3.471813568110086e-05
19.0	50.4	10.0	3.471813568110086e-05
7.0	69.0	3.0	3.471813568110086e-05
20.0	50.4	10.0	3.471813568110086e-05
8.0	69.0	4.0	3.471813568110086e-05
19.0	50.4	10.0	3.471813568110086e-05
26.0	67.2	18.0	3.471813568110086e-05
26.0	67.2	17.0	3.471813568110086e-05
8.0	69.6	4.0	3.471813568110086e-05
8.0	69.59357350399999	4.0	3.471813568110086e-05
7.0	69.6	3.0	3.471813568110086e-05
20.0	50.4	10.0	3.471813568110086e-05
20.0	49.8	10.0	3.471813568110086e-05
26.0	64.622603968	18.0	3.471813568110086e-05
20.0	50.4	10.0	3.471813568110086e-05
27.0	64.2	18.0	3.471813568110086e-05
19.0	49.8	10.0	3.471813568110086e-05
5.0	52.8	4.0	3.471813568110086e-05
20.0	49.8	10.0	3.471813568110086e-05
19.0	49.8	10.0	3.471813568110086e-05
26.0	66.0	17.0	3.471813568110086e-05
7.0	72.0	3.0	3.471813568110086e-05
26.0	65.865346352	17.0	3.471813568110086e-05
7.0	70.836315888	4.0	3.471813568110086e-05
7.0	71.45768708	4.0	3.471813568110086e-05
27.0	64.8	18.0	3.471813568110086e-05
26.0	64.8	18.0	3.471813568110086e-05
27.0	64.8	18.0	3.471813568110086e-05
27.0	65.4	18.0	3.471813568110086e-05
26.0	65.4	18.0	3.471813568110086e-05
20.0	51.6	10.0	3.471813568110086e-05
20.0	51.6	10.0	3.471813568110086e-05
21.0	51.6	11.0	3.471813568110086e-05
21.0	51.6	10.0	3.471813568110086e-05
19.0	51.6	10.0	3.471813568110086e-05
24.0	50.4	12.0	3.471813568110086e-05
25.0	50.4	11.0	3.471813568110086e-05
19.0	51.6	11.0	3.471813568110086e-05
21.0	51.573808936000006	10.0	3.471813568110086e-05
20.0	51.0	10.0	3.471813568110086e-05
20.0	52.2	10.0	3.471813568110086e-05
19.0	52.2	10.0	3.471813568110086e-05
19.0	52.2	10.0	3.471813568110086e-05
21.0	52.2	10.0	3.471813568110086e-05
21.0	52.2	10.0	3.471813568110086e-05
6.0	53.4	3.0	3.471813568110086e-05
5.0	52.81655132	4.0	3.471813568110086e-05
20.0	51.6	10.0	3.471813568110086e-05
5.0	53.4	3.0	3.471813568110086e-05
20.0	51.0	11.0	3.471813568110086e-05
20.0	51.0	11.0	3.471813568110086e-05
20.0	51.0	10.0	3.471813568110086e-05
25.0	49.70969536	11.0	3.471813568110086e-05
25.0	49.2	12.0	3.471813568110086e-05
7.0	68.4	3.0	3.471813568110086e-05
8.0	68.9	4.0	3.471813568110086e-05
7.0	68.4	4.0	3.471813568110086e-05
21.0	51.0	10.0	3.471813568110086e-05
20.0	50.952437743999994	10.0	3.471813568110086e-05
25.0	50.4	11.0	3.471813568110086e-05
25.0	50.331066551999996	12.0	3.471813568110086e-05
25.0	50.4	12.0	3.471813568110086e-05
26.0	50.4	12.0	3.471813568110086e-05
24.0	50.4	12.0	3.471813568110086e-05
25.0	49.8	12.0	3.471813568110086e-05
25.0	49.8	11.0	3.471813568110086e-05
24.0	49.8	11.0	3.471813568110086e-05
24.0	49.8	12.0	3.471813568110086e-05
25.0	49.8	12.0	3.471813568110086e-05
23.0	63.6	12.0	3.471813568110086e-05
23.0	63.379861584	12.0	3.471813568110086e-05
22.0	63.6	12.0	3.471813568110086e-05
22.0	63.6	13.0	3.471813568110086e-05
22.0	63.6	12.0	3.471813568110086e-05
23.0	64.8	17.0	3.471813568110086e-05
23.0	64.8	17.0	3.471813568110086e-05
22.0	63.0	13.0	3.471813568110086e-05
23.0	64.8	17.0	3.471813568110086e-05
22.0	64.8	12.0	3.471813568110086e-05
22.0	64.8	12.0	3.471813568110086e-05
22.0	64.622603968	12.0	3.471813568110086e-05
6.0	51.6	4.0	3.471813568110086e-05
22.0	64.8	13.0	3.471813568110086e-05
22.0	63.6	12.0	3.471813568110086e-05
22.0	63.6	13.0	3.471813568110086e-05
22.0	63.6	13.0	3.471813568110086e-05
22.0	64.2	13.0	3.471813568110086e-05
23.0	64.2	12.0	3.471813568110086e-05
12.0	52.2	6.0	3.471813568110086e-05
12.0	52.195180128000004	6.0	3.471813568110086e-05
23.0	63.6	18.0	3.471813568110086e-05
23.0	63.6	17.0	3.471813568110086e-05
23.0	63.379861584	17.0	3.471813568110086e-05
15.0	66.0	9.0	3.471813568110086e-05
15.0	66.0	9.0	3.471813568110086e-05
12.0	51.6	5.0	3.471813568110086e-05
14.0	66.0	9.0	3.471813568110086e-05
14.0	66.486717544	8.0	3.471813568110086e-05
32.0	43.49598344	26.0	3.471813568110086e-05
32.0	43.2	25.0	3.471813568110086e-05
32.0	43.8	26.0	3.471813568110086e-05
33.0	43.8	26.0	3.471813568110086e-05
33.0	43.2	26.0	3.471813568110086e-05
23.0	64.00123277600001	18.0	3.471813568110086e-05
23.0	63.6	17.0	3.471813568110086e-05
32.0	43.2	26.0	3.471813568110086e-05
23.0	64.2	17.0	3.471813568110086e-05
14.0	52.2	9.0	3.471813568110086e-05
14.0	52.2	9.0	3.471813568110086e-05
15.0	52.2	9.0	3.471813568110086e-05
8.0	68.972202312	3.0	3.471813568110086e-05
14.0	52.2	9.0	3.471813568110086e-05
15.0	51.6	9.0	3.471813568110086e-05
14.0	51.6	8.0	3.471813568110086e-05
15.0	51.6	9.0	3.471813568110086e-05
14.0	52.2	9.0	3.471813568110086e-05
14.0	52.195180128000004	8.0	3.471813568110086e-05
21.0	49.2	10.0	3.471813568110086e-05
12.0	52.2	6.0	3.471813568110086e-05
5.0	52.8	3.0	3.471813568110086e-05
6.0	52.8	4.0	3.471813568110086e-05
7.0	52.8	4.0	3.471813568110086e-05
8.0	69.6	2.0	3.471813568110086e-05
7.0	69.0	2.0	3.471813568110086e-05
13.0	52.2	6.0	3.471813568110086e-05
12.0	52.2	5.0	3.471813568110086e-05
11.0	52.2	5.0	3.471813568110086e-05
23.0	64.8	17.0	3.471813568110086e-05
6.0	52.8	4.0	3.471813568110086e-05
23.0	65.4	17.0	3.471813568110086e-05
24.0	65.24397516	17.0	3.471813568110086e-05
5.0	52.2	3.0	3.471813568110086e-05
6.0	52.2	4.0	3.471813568110086e-05
5.0	52.195180128000004	4.0	3.471813568110086e-05
5.0	52.2	4.0	3.471813568110086e-05
6.0	52.2	4.0	3.471813568110086e-05
15.0	51.5	9.0	3.471813568110086e-05
13.0	51.0	9.0	3.471813568110086e-05
15.0	51.0	9.0	3.471813568110086e-05
13.0	51.6	9.0	3.471813568110086e-05
13.0	51.6	9.0	3.471813568110086e-05
24.0	66.0	17.0	3.471813568110086e-05
23.0	65.8	18.0	3.471813568110086e-05
24.0	66.0	18.0	3.471813568110086e-05
15.0	51.0	9.0	3.471813568110086e-05
24.0	66.6	17.0	3.471813568110086e-05
25.0	45.6	19.0	3.471813568110086e-05
25.0	45.6	20.0	3.471813568110086e-05
22.0	49.8	10.0	3.471813568110086e-05
22.0	49.8	10.0	3.471813568110086e-05
22.0	49.8	10.0	3.471813568110086e-05
25.0	46.2	20.0	3.471813568110086e-05
24.0	46.2	19.0	3.471813568110086e-05
25.0	45.6	20.0	3.471813568110086e-05
25.0	46.2	19.0	3.471813568110086e-05
25.0	45.981468208	20.0	3.471813568110086e-05
23.0	49.2	10.0	3.471813568110086e-05
22.0	49.2	10.0	3.471813568110086e-05
22.0	48.6	10.0	3.471813568110086e-05
22.0	49.088324168	10.0	3.471813568110086e-05
23.0	49.8	10.0	3.471813568110086e-05
22.0	49.8	10.0	3.471813568110086e-05
21.0	49.8	10.0	3.471813568110086e-05
23.0	49.2	10.0	3.471813568110086e-05
22.0	49.70969536	10.0	3.471813568110086e-05
33.0	43.2	24.0	3.471813568110086e-05
28.0	57.166149663999995	24.0	3.471813568110086e-05
28.0	57.0	23.0	3.471813568110086e-05
32.0	42.6	25.0	3.471813568110086e-05
32.0	43.2	24.0	3.471813568110086e-05
28.0	57.6	23.0	3.471813568110086e-05
28.0	57.6	23.0	3.471813568110086e-05
27.0	57.6	23.0	3.471813568110086e-05
28.0	57.6	23.0	3.471813568110086e-05
28.0	57.6	23.0	3.471813568110086e-05
26.0	46.8	19.0	3.471813568110086e-05
26.0	46.8	20.0	3.471813568110086e-05
25.0	46.2	19.0	3.471813568110086e-05
25.0	46.8	20.0	3.471813568110086e-05
25.0	46.6028394	19.0	3.471813568110086e-05
32.0	42.6	24.0	3.471813568110086e-05
33.0	42.6	25.0	3.471813568110086e-05
22.0	50.331066551999996	10.0	3.471813568110086e-05
21.0	50.4	10.0	3.471813568110086e-05
21.0	50.4	10.0	3.471813568110086e-05
8.0	66.6	3.0	3.471813568110086e-05
8.0	66.6	2.0	3.471813568110086e-05
8.0	66.0	3.0	3.471813568110086e-05
7.0	66.6	2.0	3.471813568110086e-05
